tanggal,kandang,lokasi,umur_minggu,populasi,mati,produksi_butir,pakan_kg,suhu_c,anomali_flag,total_telur_kg,fcr
2023-12-07,K020,Dataran Tinggi,64.6,1500,0,1172,176.41,19.7,False,70.32,2.508674630261661
2023-12-08,K020,Dataran Tinggi,64.7,1500,0,1172,173.69,18.0,False,70.32,2.4699943117178615
2023-12-09,K020,Dataran Tinggi,64.9,1500,0,1171,162.02,18.0,False,70.26,2.306006262453743
2023-12-10,K020,Dataran Tinggi,65.0,1500,0,1087,165.64,18.8,False,65.22,2.5397117448635385
2023-12-11,K020,Dataran Tinggi,65.1,1500,0,1086,174.24,22.0,False,65.16,2.674033149171271
2023-12-12,K020,Dataran Tinggi,65.3,1500,0,1086,181.43,19.3,False,65.16,2.7843769183548193
2023-12-13,K020,Dataran Tinggi,65.4,1500,0,1085,188.65,19.3,False,65.1,2.897849462365592
2023-12-14,K020,Dataran Tinggi,65.6,1500,0,1084,172.39,20.4,False,65.04,2.6505227552275517
2023-12-15,K020,Dataran Tinggi,65.7,1500,0,1083,172.22,18.9,False,64.98,2.650353955063096
2023-12-16,K020,Dataran Tinggi,65.9,1500,0,1082,177.1,21.8,False,64.92,2.7279728897104127
2023-12-17,K020,Dataran Tinggi,66.0,1500,0,1082,181.43,20.0,False,64.92,2.7946703635243377
2023-12-18,K020,Dataran Tinggi,66.1,1500,0,1081,187.56,20.1,False,64.86,2.8917668825161886
2023-12-19,K020,Dataran Tinggi,66.3,1500,0,1080,168.06,18.0,False,64.8,2.593518518518519
2023-12-20,K020,Dataran Tinggi,66.4,1500,0,1079,178.78,22.1,False,64.74,2.7615075687364845
2023-12-21,K020,Dataran Tinggi,66.6,1500,0,1078,178.23,20.9,False,64.68,2.7555658627087194
2023-12-22,K020,Dataran Tinggi,66.7,1500,0,1078,161.84,18.8,False,64.68,2.502164502164502
2023-12-23,K020,Dataran Tinggi,66.9,1500,0,1077,168.56,19.5,False,64.62,2.6084803466419064
2023-12-24,K020,Dataran Tinggi,67.0,1500,0,1076,161.82,22.3,False,64.56,2.5065055762081783
2023-12-25,K020,Dataran Tinggi,67.1,1500,0,1075,189.85,20.4,False,64.5,2.9434108527131784
2023-12-26,K020,Dataran Tinggi,67.3,1500,0,1075,188.79,18.0,False,64.5,2.9269767441860464
2023-12-27,K020,Dataran Tinggi,67.4,1500,0,1074,177.51,19.7,False,64.44,2.754655493482309
2023-12-28,K020,Dataran Tinggi,67.6,1500,0,1073,166.95,20.9,False,64.38,2.593196644920783
2023-12-29,K020,Dataran Tinggi,67.7,1500,0,1072,178.05,18.0,False,64.32,2.7681902985074633
2023-12-30,K020,Dataran Tinggi,67.9,1500,0,1071,167.92,18.0,False,64.26,2.6131341425459067
2023-12-31,K020,Dataran Tinggi,68.0,1500,0,1071,178.05,19.8,False,64.26,2.7707749766573295
2024-01-01,K020,Dataran Tinggi,68.1,1500,0,1070,181.99,18.0,False,64.2,2.8347352024922117
2024-01-02,K020,Dataran Tinggi,68.3,1500,0,1069,184.91,18.6,False,64.14,2.8829123791705644
2024-01-03,K020,Dataran Tinggi,68.4,1500,0,1068,179.55,19.4,False,64.08,2.8019662921348316
2024-01-04,K020,Dataran Tinggi,68.6,1500,0,1067,186.58,21.0,True,64.02,2.914401749453296
2024-01-05,K020,Dataran Tinggi,68.7,1500,0,1067,182.54,18.0,False,64.02,2.851296469853171
2024-01-06,K020,Dataran Tinggi,68.9,1500,0,1066,184.26,20.9,False,63.96,2.8808630393996246
2024-01-07,K020,Dataran Tinggi,69.0,1500,0,1065,166.12,18.0,False,63.9,2.5996870109546166
2024-01-08,K020,Dataran Tinggi,69.1,1500,0,1064,184.65,20.3,False,63.84,2.892387218045113
2024-01-09,K020,Dataran Tinggi,69.3,1500,0,1063,176.87,21.0,False,63.78,2.773126371903418
2024-01-10,K020,Dataran Tinggi,69.4,1500,0,1063,184.61,18.3,False,63.78,2.894481028535591
2024-01-11,K020,Dataran Tinggi,69.6,1500,0,1062,187.53,18.0,False,63.72,2.9430320150659135
2024-01-12,K020,Dataran Tinggi,69.7,1500,0,1061,177.94,18.0,False,63.66,2.7951617970468114
2024-01-13,K020,Dataran Tinggi,69.9,1500,0,1060,179.51,18.4,False,63.6,2.8224842767295595
2024-01-14,K020,Dataran Tinggi,70.0,1500,0,1059,186.53,18.3,False,63.54,2.935631098520617
2024-01-15,K020,Dataran Tinggi,70.1,1500,0,1059,187.36,18.3,False,63.54,2.9486937362291474
2024-01-16,K020,Dataran Tinggi,70.3,1500,0,1058,175.38,22.5,False,63.48,2.7627599243856333
2024-01-17,K020,Dataran Tinggi,70.4,1500,0,1057,182.45,18.0,False,63.42,2.876852727846105
2024-01-18,K020,Dataran Tinggi,70.6,1500,0,1056,188.19,18.8,False,63.36,2.9701704545454546
2024-01-19,K020,Dataran Tinggi,70.7,1500,0,1055,166.47,20.6,False,63.3,2.6298578199052134
2024-01-20,K020,Dataran Tinggi,70.9,1500,0,1055,183.69,19.8,False,63.3,2.9018957345971566
2024-01-21,K020,Dataran Tinggi,71.0,1500,0,1054,170.38,21.0,False,63.24,2.6941808981657176
2024-01-22,K020,Dataran Tinggi,71.1,1500,0,1053,176.99,21.8,False,63.18,2.8013611902500792
2024-01-23,K020,Dataran Tinggi,71.3,1500,0,1052,173.53,19.8,False,63.12,2.7492078580481625
2024-01-24,K020,Dataran Tinggi,71.4,1500,0,1051,187.27,20.4,False,63.06,2.9697113859816047
2024-01-25,K020,Dataran Tinggi,71.6,1500,0,1051,190.57,23.8,False,63.06,3.022042499207104
2024-01-26,K020,Dataran Tinggi,71.7,1500,0,1050,172.55,21.7,False,63.0,2.738888888888889
2024-01-27,K020,Dataran Tinggi,71.9,1500,0,1049,181.61,20.9,False,62.94,2.8854464569431206
2024-01-28,K020,Dataran Tinggi,72.0,1500,0,1048,171.25,21.0,False,62.88,2.723441475826972
2024-01-29,K020,Dataran Tinggi,72.1,1500,0,1047,183.31,18.9,False,62.82,2.9180197389366445
2024-01-30,K020,Dataran Tinggi,72.3,1500,0,1047,178.62,18.2,False,62.82,2.8433619866284623
2024-01-31,K020,Dataran Tinggi,72.4,1500,0,1046,165.26,20.0,False,62.76,2.6332058636073934
2024-02-01,K020,Dataran Tinggi,72.6,1500,0,1045,180.94,18.0,False,62.7,2.8858054226475276
2024-02-02,K020,Dataran Tinggi,72.7,1500,0,1044,169.92,18.2,False,62.64,2.7126436781609193
2024-02-03,K020,Dataran Tinggi,72.9,1500,0,1043,172.28,18.6,False,62.58,2.7529562160434646
2024-02-04,K020,Dataran Tinggi,73.0,1500,0,1043,177.98,21.9,False,62.58,2.8440396292745285
2024-02-05,K020,Dataran Tinggi,73.1,1500,0,1042,170.05,19.5,False,62.52,2.719929622520793
2024-02-06,K020,Dataran Tinggi,73.3,1500,0,1041,164.16,19.8,False,62.46,2.628242074927954
2024-02-07,K020,Dataran Tinggi,73.4,1500,0,1040,163.61,18.0,False,62.4,2.6219551282051285
2024-02-08,K020,Dataran Tinggi,73.6,1500,0,1039,190.63,20.5,False,62.34,3.057908245107475
2024-02-09,K020,Dataran Tinggi,73.7,1500,0,1039,188.02,19.9,False,62.34,3.0160410651267244
2024-02-10,K020,Dataran Tinggi,73.9,1500,0,1038,186.22,18.0,False,62.28,2.990044958253051
2024-02-11,K020,Dataran Tinggi,74.0,1500,0,1037,166.67,22.5,False,62.22,2.678720668595307
2024-02-12,K020,Dataran Tinggi,74.1,1500,0,1036,164.32,18.2,False,62.16,2.6435006435006434
2024-02-13,K020,Dataran Tinggi,74.3,1500,0,1035,180.17,19.7,False,62.1,2.9012882447665054
2024-02-14,K020,Dataran Tinggi,74.4,1500,0,1035,168.05,20.2,False,62.1,2.706119162640902
2024-02-15,K020,Dataran Tinggi,74.6,1500,0,1034,187.68,19.9,False,62.04,3.025145067698259
2024-02-16,K020,Dataran Tinggi,74.7,1500,0,1033,168.03,20.3,False,61.98,2.7110358180058083
2024-02-17,K020,Dataran Tinggi,74.9,1500,0,1032,177.02,20.3,False,61.92,2.8588501291989665
2024-02-18,K020,Dataran Tinggi,75.0,1500,0,906,163.4,19.1,False,54.36,3.0058866813833705
2024-02-19,K020,Dataran Tinggi,75.1,1500,0,905,189.42,21.1,False,54.3,3.4883977900552487
2024-02-20,K020,Dataran Tinggi,75.3,1500,0,904,183.8,20.0,False,54.24,3.388643067846608
2024-02-21,K020,Dataran Tinggi,75.4,1500,0,903,177.66,22.6,False,54.18,3.2790697674418605
2024-02-22,K020,Dataran Tinggi,75.6,1500,0,902,188.53,19.9,False,54.12,3.483555062823356
2024-02-23,K020,Dataran Tinggi,75.7,1500,0,901,167.66,18.8,False,54.06,3.1013688494265628
2024-02-24,K020,Dataran Tinggi,75.9,1500,0,900,182.67,21.5,False,54.0,3.3827777777777777
2024-02-25,K020,Dataran Tinggi,76.0,1500,0,899,186.93,18.0,False,53.94,3.4655172413793105
2024-02-26,K020,Dataran Tinggi,76.1,1500,0,898,190.67,21.8,False,53.88,3.538789903489235
2024-02-27,K020,Dataran Tinggi,76.3,1500,0,897,174.54,19.0,False,53.82,3.2430323299888517
2024-02-28,K020,Dataran Tinggi,76.4,1500,0,896,184.09,20.4,False,53.76,3.424293154761905
2024-02-29,K020,Dataran Tinggi,76.6,1500,0,895,180.99,19.1,False,53.7,3.370391061452514
2024-03-01,K020,Dataran Tinggi,76.7,1500,0,894,179.33,22.2,False,53.64,3.3432140193885163
2024-03-02,K020,Dataran Tinggi,76.9,1500,0,893,171.85,21.1,False,53.58,3.2073534901082494
2024-03-03,K020,Dataran Tinggi,77.0,1500,0,892,189.8,22.8,False,53.52,3.5463378176382663
2024-03-04,K020,Dataran Tinggi,77.1,1500,0,891,162.45,22.0,False,53.46,3.0387205387205385
2024-03-05,K020,Dataran Tinggi,77.3,1500,0,890,165.43,21.0,False,53.4,3.0979400749063672
2024-03-06,K020,Dataran Tinggi,77.4,1500,0,889,169.59,22.1,False,53.34,3.1794150731158606
2024-03-07,K020,Dataran Tinggi,77.6,1500,0,888,166.12,21.5,False,53.28,3.1178678678678677
2024-03-08,K020,Dataran Tinggi,77.7,1500,0,887,162.27,18.4,False,53.22,3.0490417136414885
2024-03-09,K020,Dataran Tinggi,77.9,1500,0,886,175.73,18.6,False,53.16,3.305680963130173
2024-03-10,K020,Dataran Tinggi,78.0,1500,0,885,190.21,20.2,False,53.1,3.58210922787194
2024-03-11,K020,Dataran Tinggi,78.1,1500,0,884,184.48,22.2,False,53.04,3.478129713423831
2024-03-12,K020,Dataran Tinggi,78.3,1500,0,883,188.14,22.5,False,52.98,3.5511513778784445
2024-03-13,K020,Dataran Tinggi,78.4,1500,0,882,179.35,18.0,False,52.92,3.3890778533635673
2024-03-14,K020,Dataran Tinggi,78.6,1500,0,881,176.69,21.1,False,52.86,3.3426031025349983
2024-03-15,K020,Dataran Tinggi,78.7,1500,0,880,174.37,20.0,False,52.8,3.3024621212121215
2024-03-16,K020,Dataran Tinggi,78.9,1500,0,879,185.74,20.4,False,52.74,3.521805081532044
2024-03-17,K020,Dataran Tinggi,79.0,1500,0,878,167.56,21.8,False,52.68,3.1807137433561126
2024-03-18,K020,Dataran Tinggi,79.1,1500,0,877,176.08,21.0,False,52.62,3.3462561763587995
2024-03-19,K020,Dataran Tinggi,79.3,1500,0,876,182.01,22.2,False,52.56,3.4628995433789953
2024-03-20,K020,Dataran Tinggi,79.4,1500,0,875,178.45,21.0,False,52.5,3.399047619047619
2024-03-21,K020,Dataran Tinggi,79.6,1500,0,874,187.72,21.0,False,52.44,3.5797101449275366
2024-03-22,K020,Dataran Tinggi,79.7,1500,0,873,178.28,23.6,False,52.38,3.4035891561664755
2024-03-23,K020,Dataran Tinggi,79.9,1500,0,872,186.52,18.6,False,52.32,3.5649847094801226
2024-03-24,K020,Dataran Tinggi,80.0,1500,0,871,166.99,23.1,False,52.26,3.195369307309606
2024-03-25,K020,Dataran Tinggi,80.1,1500,0,870,185.64,23.9,False,52.2,3.5563218390804594
2024-03-26,K020,Dataran Tinggi,80.3,1500,0,869,175.24,20.9,False,52.14,3.360951285001918
2024-03-27,K020,Dataran Tinggi,80.4,1500,0,868,164.69,18.0,False,52.08,3.1622503840245777
2024-03-28,K020,Dataran Tinggi,80.6,1500,0,867,163.63,20.8,False,52.02,3.145520953479431
2024-03-29,K020,Dataran Tinggi,80.7,1500,0,866,173.87,22.1,False,51.96,3.3462278675904544
2024-03-30,K020,Dataran Tinggi,80.9,1500,0,865,165.51,27.6,False,51.9,3.1890173410404623
2024-03-31,K020,Dataran Tinggi,81.0,1500,0,864,163.38,23.8,False,51.84,3.1516203703703702
2024-04-01,K020,Dataran Tinggi,81.1,1500,0,863,177.0,22.8,False,51.78,3.418308227114716
2024-04-02,K020,Dataran Tinggi,81.3,1500,0,862,185.96,18.9,False,51.72,3.5955143078112917
2024-04-03,K020,Dataran Tinggi,81.4,1500,0,861,175.34,24.3,False,51.66,3.3941153697251263
2024-04-04,K020,Dataran Tinggi,81.6,1500,0,860,189.93,21.7,False,51.6,3.680813953488372
2024-04-05,K020,Dataran Tinggi,81.7,1500,0,859,161.78,21.5,False,51.54,3.138921226232053
2024-04-06,K020,Dataran Tinggi,81.9,1500,0,858,189.31,24.5,False,51.48,3.6773504273504276
2024-04-07,K020,Dataran Tinggi,82.0,1500,0,857,182.11,25.8,False,51.42,3.5416180474523533
2024-04-08,K020,Dataran Tinggi,82.1,1500,0,856,188.46,21.5,False,51.36,3.669392523364486
2024-04-09,K020,Dataran Tinggi,82.3,1500,0,855,187.9,21.2,False,51.3,3.662768031189084
2024-04-10,K020,Dataran Tinggi,82.4,1500,0,854,181.88,20.4,False,51.24,3.5495706479313034
2024-04-11,K020,Dataran Tinggi,82.6,1500,0,853,184.5,20.9,False,51.18,3.604923798358734
2024-04-12,K020,Dataran Tinggi,82.7,1500,0,852,169.99,21.1,False,51.12,3.3253129890453836
2024-04-13,K020,Dataran Tinggi,82.9,1500,0,851,184.29,23.3,False,51.06,3.609283196239718
2024-04-14,K020,Dataran Tinggi,83.0,1500,0,850,171.43,23.5,False,51.0,3.361372549019608
2024-04-15,K020,Dataran Tinggi,83.1,1500,0,849,171.45,22.6,False,50.94,3.3657243816254416
2024-04-16,K020,Dataran Tinggi,83.3,1500,0,848,181.83,21.4,False,50.88,3.5737028301886795
2024-04-17,K020,Dataran Tinggi,83.4,1500,0,847,165.32,21.0,False,50.82,3.2530499803227073
2024-04-18,K020,Dataran Tinggi,83.6,1500,0,846,164.62,22.1,False,50.76,3.2431048069345945
2024-04-19,K020,Dataran Tinggi,83.7,1500,0,845,186.11,22.3,False,50.7,3.670808678500986
2024-04-20,K020,Dataran Tinggi,83.9,1500,0,844,174.24,21.7,False,50.64,3.440758293838863
2024-04-21,K020,Dataran Tinggi,84.0,1500,0,843,190.33,20.1,False,50.58,3.7629497825227367
2024-04-22,K020,Dataran Tinggi,84.1,1500,0,842,191.09,21.9,False,50.52,3.7824623911322246
2024-04-23,K020,Dataran Tinggi,84.3,1500,0,841,166.6,25.4,False,50.46,3.3016250495441932
2024-04-24,K020,Dataran Tinggi,84.4,1500,0,840,179.89,22.9,False,50.4,3.5692460317460317
2024-04-25,K020,Dataran Tinggi,84.6,1500,0,839,171.95,21.3,False,50.34,3.4157727453317435
2024-04-26,K020,Dataran Tinggi,84.7,1500,0,838,177.63,22.4,False,50.28,3.532816229116945
2024-04-27,K020,Dataran Tinggi,84.9,1500,0,837,175.13,25.9,False,50.22,3.4872560732775786
2024-04-28,K020,Dataran Tinggi,85.0,1500,0,836,162.79,23.3,False,50.16,3.245414673046252
2024-04-29,K020,Dataran Tinggi,85.1,1500,0,835,177.37,19.6,False,50.1,3.540319361277445
2024-04-30,K020,Dataran Tinggi,85.3,1500,0,834,175.08,22.2,False,50.04,3.4988009592326144
2024-05-01,K020,Dataran Tinggi,85.4,1500,0,833,166.45,22.0,False,49.98,3.3303321328531412
2024-05-02,K020,Dataran Tinggi,85.6,1500,0,832,180.01,21.8,False,49.92,3.605969551282051
2024-05-03,K020,Dataran Tinggi,85.7,1500,0,831,173.32,24.0,False,49.86,3.4761331728840754
2024-05-04,K020,Dataran Tinggi,85.9,1500,0,830,185.57,25.1,False,49.8,3.726305220883534
2024-05-05,K020,Dataran Tinggi,86.0,1500,0,829,183.09,24.8,False,49.74,3.680940892641737
2024-05-06,K020,Dataran Tinggi,86.1,1500,0,828,189.06,26.9,False,49.68,3.805555555555556
2024-05-07,K020,Dataran Tinggi,86.3,1500,0,827,164.04,24.0,False,49.62,3.305925030229746
2024-05-08,K020,Dataran Tinggi,86.4,1500,0,826,173.44,23.6,False,49.56,3.499596448748991
2024-05-09,K020,Dataran Tinggi,86.6,1500,0,825,182.77,22.3,False,49.5,3.6923232323232327
2024-05-10,K020,Dataran Tinggi,86.7,1500,0,824,184.31,21.2,False,49.44,3.7279530744336573
2024-05-11,K020,Dataran Tinggi,86.9,1500,0,823,164.36,23.0,False,49.38,3.3284730660186312
2024-05-12,K020,Dataran Tinggi,87.0,1500,0,822,172.86,23.2,False,49.32,3.504866180048662
2024-05-13,K020,Dataran Tinggi,87.1,1500,0,821,171.93,26.0,False,49.26,3.490255785627284
2024-05-14,K020,Dataran Tinggi,87.3,1500,0,820,181.16,28.0,False,49.2,3.682113821138211
2024-05-15,K020,Dataran Tinggi,87.4,1500,0,819,175.27,20.3,False,49.14,3.566748066748067
2024-05-16,K020,Dataran Tinggi,87.6,1500,0,818,190.29,22.9,False,49.08,3.8771393643031784
2024-05-17,K020,Dataran Tinggi,87.7,1500,0,817,186.31,26.3,False,49.02,3.800693594451244
2024-05-18,K020,Dataran Tinggi,87.9,1500,0,816,183.45,23.1,False,48.96,3.7469362745098036
2024-05-19,K020,Dataran Tinggi,88.0,1500,0,815,168.62,26.8,False,48.9,3.4482617586912068
2024-05-20,K020,Dataran Tinggi,88.1,1500,0,814,164.27,23.2,False,48.84,3.3634316134316133
2024-05-21,K020,Dataran Tinggi,88.3,1500,0,813,185.4,24.9,False,48.78,3.800738007380074
2024-05-22,K020,Dataran Tinggi,88.4,1500,0,812,162.85,24.1,False,48.72,3.3425697865353037
2024-05-23,K020,Dataran Tinggi,88.6,1500,0,811,169.82,23.9,False,48.66,3.4899301274147145
2024-05-24,K020,Dataran Tinggi,88.7,1500,0,810,171.53,24.4,False,48.6,3.5294238683127572
2024-05-25,K020,Dataran Tinggi,88.9,1500,0,809,188.01,21.6,False,48.54,3.873300370828183
2024-05-26,K020,Dataran Tinggi,89.0,1500,0,808,169.74,24.2,False,48.48,3.5012376237623766
2024-05-27,K020,Dataran Tinggi,89.1,1500,0,807,172.1,23.5,False,48.42,3.5543163981825687
2024-05-28,K020,Dataran Tinggi,89.3,1500,0,806,165.86,27.9,False,48.36,3.429693961952027
2024-05-29,K020,Dataran Tinggi,89.4,1500,0,805,169.76,24.5,False,48.3,3.5146997929606627
2024-05-30,K020,Dataran Tinggi,89.6,1500,0,804,188.73,23.9,False,48.24,3.9123134328358207
2024-05-31,K020,Dataran Tinggi,89.7,1500,0,803,173.33,25.6,False,48.18,3.5975508509755088
2024-06-01,K020,Dataran Tinggi,89.9,1500,0,802,182.43,22.5,False,48.12,3.791147132169576
2024-06-02,K020,Dataran Tinggi,90.0,1500,0,801,182.02,21.6,False,48.06,3.7873491468997087
2024-06-03,K020,Dataran Tinggi,90.1,1500,0,800,190.63,28.0,False,48.0,3.971458333333333
2024-06-04,K020,Dataran Tinggi,90.3,1500,0,799,176.05,24.0,False,47.94,3.6722987067167296
2024-06-05,K020,Dataran Tinggi,90.4,1500,0,798,167.68,30.0,True,47.88,3.5020885547201335
2024-06-06,K020,Dataran Tinggi,90.6,1500,0,797,168.21,28.0,False,47.82,3.5175658720200755
2024-06-07,K020,Dataran Tinggi,90.7,1500,0,796,179.68,22.5,False,47.76,3.7621440536013404
2024-06-08,K020,Dataran Tinggi,90.9,1500,0,795,168.68,21.7,False,47.7,3.5362683438155136
2024-06-09,K020,Dataran Tinggi,91.0,1500,0,794,165.43,27.3,False,47.64,3.4725020990764066
2024-06-10,K020,Dataran Tinggi,91.1,1500,0,793,189.13,26.0,False,47.58,3.9749894913829342
2024-06-11,K020,Dataran Tinggi,91.3,1500,0,792,183.22,26.1,False,47.52,3.8556397306397305
2024-06-12,K020,Dataran Tinggi,91.4,1500,0,791,170.86,26.5,False,47.46,3.600084281500211
2024-06-13,K020,Dataran Tinggi,91.6,1500,0,790,177.01,22.2,False,47.4,3.734388185654008
2024-06-14,K020,Dataran Tinggi,91.7,1500,0,789,179.49,25.3,False,47.34,3.791508238276299
2024-06-15,K020,Dataran Tinggi,91.9,1500,0,788,181.9,26.7,False,47.28,3.8472927241962775
2024-06-16,K020,Dataran Tinggi,92.0,1500,0,787,168.4,27.4,False,47.22,3.566285472257518
2024-06-17,K020,Dataran Tinggi,92.1,1500,0,786,190.75,27.0,False,47.16,4.044741306191688
2024-06-18,K020,Dataran Tinggi,92.3,1500,0,785,182.82,24.3,False,47.1,3.881528662420382
2024-06-19,K020,Dataran Tinggi,92.4,1500,0,784,186.81,27.1,False,47.04,3.9713010204081636
2024-06-20,K020,Dataran Tinggi,92.6,1500,0,783,188.56,25.3,False,46.98,4.01362281822052
2024-06-21,K020,Dataran Tinggi,92.7,1500,0,782,171.09,25.0,False,46.92,3.6464194373401533
2024-06-22,K020,Dataran Tinggi,92.9,1500,0,781,172.88,25.1,False,46.86,3.689287238583013
2024-06-23,K020,Dataran Tinggi,93.0,1500,0,780,184.4,23.5,False,46.8,3.9401709401709404
2024-06-24,K020,Dataran Tinggi,93.1,1500,0,779,177.93,23.4,False,46.74,3.806803594351733
2024-06-25,K020,Dataran Tinggi,93.3,1500,0,778,187.12,25.1,False,46.68,4.008568980291345
2024-06-26,K020,Dataran Tinggi,93.4,1500,0,777,187.27,25.3,False,46.62,4.016945516945517
2024-06-27,K020,Dataran Tinggi,93.6,1500,0,776,165.17,25.1,False,46.56,3.5474656357388312
2024-06-28,K020,Dataran Tinggi,93.7,1500,0,775,166.57,22.2,False,46.5,3.5821505376344085
2024-06-29,K020,Dataran Tinggi,93.9,1500,0,774,172.78,23.2,True,46.44,3.720499569336779
2024-06-30,K020,Dataran Tinggi,94.0,1500,0,773,164.81,25.0,False,46.38,3.5534713238464852
2023-01-01,K021,Dataran Sedang,16.0,1500,0,540,174.01,22.0,False,32.4,5.370679012345679
2023-01-02,K021,Dataran Sedang,16.1,1500,0,540,166.8,23.7,False,32.4,5.148148148148149
2023-01-03,K021,Dataran Sedang,16.3,1500,0,540,182.57,22.0,False,32.4,5.634876543209876
2023-01-04,K021,Dataran Sedang,16.4,1500,0,540,161.87,26.6,False,32.4,4.995987654320988
2023-01-05,K021,Dataran Sedang,16.6,1500,0,540,159.99,22.0,False,32.4,4.937962962962963
2023-01-06,K021,Dataran Sedang,16.7,1500,0,540,163.02,22.4,False,32.4,5.031481481481482
2023-01-07,K021,Dataran Sedang,16.9,1500,0,540,174.54,22.0,False,32.4,5.387037037037037
2023-01-08,K021,Dataran Sedang,17.0,1500,0,540,161.67,22.8,False,32.4,4.989814814814815
2023-01-09,K021,Dataran Sedang,17.1,1500,0,540,182.03,23.7,False,32.4,5.61820987654321
2023-01-10,K021,Dataran Sedang,17.3,1500,0,540,170.3,22.0,False,32.4,5.256172839506173
2023-01-11,K021,Dataran Sedang,17.4,1500,0,540,181.59,24.3,False,32.4,5.60462962962963
2023-01-12,K021,Dataran Sedang,17.6,1500,0,540,175.62,22.0,False,32.4,5.420370370370371
2023-01-13,K021,Dataran Sedang,17.7,1500,0,540,166.34,24.0,False,32.4,5.133950617283951
2023-01-14,K021,Dataran Sedang,17.9,1500,0,540,166.81,22.0,False,32.4,5.148456790123457
2023-01-15,K021,Dataran Sedang,18.0,1500,0,675,182.15,22.5,False,40.5,4.497530864197531
2023-01-16,K021,Dataran Sedang,18.1,1500,0,684,174.75,22.0,False,41.04,4.258040935672515
2023-01-17,K021,Dataran Sedang,18.3,1500,0,692,161.83,25.9,True,41.52,3.8976396917148364
2023-01-18,K021,Dataran Sedang,18.4,1500,0,701,176.25,24.6,False,42.06,4.190442225392297
2023-01-19,K021,Dataran Sedang,18.6,1500,0,710,176.17,23.5,False,42.6,4.135446009389671
2023-01-20,K021,Dataran Sedang,18.7,1500,0,719,167.64,23.5,False,43.14,3.885952712100139
2023-01-21,K021,Dataran Sedang,18.9,1500,0,727,180.08,22.0,False,43.62,4.128381476386979
2023-01-22,K021,Dataran Sedang,19.0,1500,0,736,185.76,23.7,False,44.16,4.206521739130435
2023-01-23,K021,Dataran Sedang,19.1,1500,0,745,179.87,24.6,False,44.7,4.023937360178971
2023-01-24,K021,Dataran Sedang,19.3,1500,0,753,184.78,26.1,False,45.18,4.089862771137671
2023-01-25,K021,Dataran Sedang,19.4,1500,0,762,177.94,22.9,False,45.72,3.8919510061242346
2023-01-26,K021,Dataran Sedang,19.6,1500,0,771,169.61,22.0,False,46.26,3.666450497189797
2023-01-27,K021,Dataran Sedang,19.7,1500,0,779,175.91,25.0,False,46.74,3.763585793752674
2023-01-28,K021,Dataran Sedang,19.9,1500,0,788,182.18,23.4,False,47.28,3.8532148900169205
2023-01-29,K021,Dataran Sedang,20.0,1500,0,797,185.42,24.0,False,47.82,3.87745713090757
2023-01-30,K021,Dataran Sedang,20.1,1500,0,805,185.27,22.0,False,48.3,3.8358178053830234
2023-01-31,K021,Dataran Sedang,20.3,1500,0,814,164.89,23.2,False,48.84,3.3761261261261257
2023-02-01,K021,Dataran Sedang,20.4,1500,0,823,166.04,23.2,False,49.38,3.362494937221547
2023-02-02,K021,Dataran Sedang,20.6,1500,0,831,185.17,23.8,False,49.86,3.7137986361813073
2023-02-03,K021,Dataran Sedang,20.7,1500,0,840,187.14,23.5,False,50.4,3.713095238095238
